domain,keyword,title,url,source_domain,seendate,language,country,date_parsed,dup_count
soil carbon requestration,carbon farming,A Green New Deal for global hunger,https://thehill.com/opinion/energy-environment/447129-a-green-new-deal-for-global-hunger,thehill.com,20190605T231500Z,English,United States,2019-06-05 23:15:00,1
soil carbon requestration,carbon farming,"CDFA grants in Solano encourage healthy soil , greenhouse emission cuts",https://www.dailyrepublic.com/all-dr-news/solano-news/fairfield/cdfa-grants-in-solano-encourage-healthy-soil-greenhouse-emission-cuts/,dailyrepublic.com,20190606T151500Z,English,United States,2019-06-06 15:15:00,1
soil carbon requestration,carbon farming,Perverse consequences of forestry subsidies,https://homepaddock.wordpress.com/2019/06/11/perverse-consequences-of-forestry-subsidies/,homepaddock.wordpress.com,20190610T213000Z,English,United States,2019-06-10 21:30:00,1
soil carbon requestration,carbon farming,Best Carbon Capture Facility In World Emits 25 Times More CO2 Than Sequestered,https://cleantechnica.com/2019/06/12/best-carbon-capture-facility-in-world-emits-25-times-more-co2-than-sequestered/,cleantechnica.com,20190612T050000Z,English,United States,2019-06-12 05:00:00,1
soil carbon requestration,soil carbon storage,Evolution of nitrogen cycling in regrowing Amazonian rainforest,https://www.nature.com/articles/s41598-019-43963-4,nature.com,20190612T094500Z,English,United States,2019-06-12 09:45:00,1
soil carbon requestration,carbon farming,Carbon farming scientist David Reay on repaying his emissions debt,https://www.newscientist.com/article/mg24232341-300-carbon-farming-scientist-david-reay-on-repaying-his-emissions-debt/,newscientist.com,20190612T191500Z,English,United States,2019-06-12 19:15:00,1
soil carbon requestration,soil carbon storage,Mineral protection regulates long - term global preservation of natural organic carbon,https://www.nature.com/articles/s41586-019-1280-6,nature.com,20190612T200000Z,English,United States,2019-06-12 20:00:00,1
soil carbon requestration,carbon farming,Singapore farm Sky Greens grows veggies using recycled Nepresso coffee,https://www.channelnewsasia.com/news/lifestyle/what-happens-to-recycled-nespresso-coffee-pods-11616608,channelnewsasia.com,20190612T230000Z,English,United States,2019-06-12 23:00:00,1
soil carbon requestration,carbon farming,Silvopasture : Valley farmers embrace an ancient form of regenerative farming to combat climate change,https://www.gazettenet.com/Silvopasture-25233385,gazettenet.com,20190613T201500Z,English,United States,2019-06-13 20:15:00,1
soil carbon requestration,carbon farming,RCD offers free soil - health workshop,https://www.davisenterprise.com/community/rcd-offers-free-soil-health-workshop/,davisenterprise.com,20190614T043000Z,English,United States,2019-06-14 04:30:00,1
soil carbon requestration,soil carbon storage,The strength of soil - plant interactions under forest is related to a Critical Soil Depth,https://www.nature.com/articles/s41598-019-45156-5,nature.com,20190614T094500Z,English,United States,2019-06-14 09:45:00,1
soil carbon requestration,carbon farming,Awards fund innovations in digital agriculture,http://news.cornell.edu/stories/2019/06/awards-fund-innovations-digital-agriculture,news.cornell.edu,20190614T173000Z,English,United States,2019-06-14 17:30:00,1
soil carbon requestration,carbon farming,Climate change and the rural way of life,http://www.msn.com/en-nz/news/national/climate-change-and-the-rural-way-of-life/ar-AACTfA5,msn.com,20190614T204500Z,English,United States,2019-06-14 20:45:00,2
soil carbon requestration,carbon farming,"How Sonoma , California wine country reached 100 percent sustainability",https://matadornetwork.com/read/sonoma-california-sustainable-wine-region/,matadornetwork.com,20190615T013000Z,English,United States,2019-06-15 01:30:00,1
soil carbon requestration,carbon farming,Canada Climate Change Election : An Energy Mix Special Report Launches Today,https://www.energycentral.com/c/ec/canada%E2%80%99s-climate-change-election-energy-mix-special-report-launches-today,energycentral.com,20190619T011500Z,English,United States,2019-06-19 01:15:00,1
soil carbon requestration,carbon farming,The Recorder - Silvopasture : Valley farmers embrace an ancient form of regenerative farming to combat climate change,https://www.recorder.com/Silvopasture-26347348,recorder.com,20190619T163000Z,English,United States,2019-06-19 16:30:00,1
soil carbon requestration,carbon farming,Carbon farming is the hot ( and overhyped ) tool to fight climate change,https://www.technologyreview.com/s/613850/carbon-farming-is-the-hot-and-overhyped-tool-to-fight-climate-change/,technologyreview.com,20190621T183000Z,English,United States,2019-06-21 18:30:00,1
soil carbon requestration,carbon farming,Pat Baskett : some urgent truths about methane,http://www.msn.com/en-nz/news/national/pat-baskett-some-urgent-truths-about-methane/ar-AADj94v,msn.com,20190624T003000Z,English,United States,2019-06-24 00:30:00,1
soil carbon requestration,carbon farming,What I Wish I Heard at the Climate Resilience Hearing,https://www.nrdc.org/experts/clare-morganelli/what-i-wish-i-heard-climate-resilience-hearing,nrdc.org,20190624T141500Z,English,United States,2019-06-24 14:15:00,1
soil carbon requestration,carbon farming,Opinion | What if We Paid Farmers to Fight Global Warming ?,https://www.nytimes.com/2019/06/24/opinion/farmers-climate-change-government-global-warming.html,nytimes.com,20190624T153000Z,English,United States,2019-06-24 15:30:00,1
soil carbon requestration,carbon farming,What if We Paid Farmers to Fight Global Warming ? |  Global Possibilities,https://globalpossibilities.org/what-if-we-paid-farmers-to-fight-global-warming/,globalpossibilities.org,20190624T221500Z,English,United States,2019-06-24 22:15:00,1
soil carbon requestration,carbon farming,Environment and Planning 5 Minute Fix 04,https://www.lexology.com/library/detail.aspx?g=1d5a7355-4c47-4748-a904-13c6290c96fc,lexology.com,20190627T163000Z,English,United States,2019-06-27 16:30:00,1
soil carbon requestration,carbon farming,Your Urban Carbon Capture Farm - The Corvallis Advocate,https://www.corvallisadvocate.com/2019/urban-carbon-capture-farm/,corvallisadvocate.com,20190627T224500Z,English,United States,2019-06-27 22:45:00,1
soil carbon requestration,carbon farming,The biggest loser in the presidential debates : Planet Earth,https://www.technologyreview.com/s/613896/the-biggest-loser-in-the-presidential-debates-planet-earth/,technologyreview.com,20190628T054500Z,English,United States,2019-06-28 05:45:00,1
soil carbon requestration,carbon farming,Meet the man bringing together farmers in Iowa to talk about climate change,https://grist.org/article/meet-the-man-bringing-together-farmers-in-iowa-to-talk-about-climate-change/,grist.org,20190629T114500Z,English,United States,2019-06-29 11:45:00,1
soil carbon requestration,carbon farming,Unfair Food Pricing Is Killing Family Farms and Regenerative Farming,https://truthout.org/articles/unfair-food-pricing-is-killing-family-farms-and-regenerative-farming/,truthout.org,20190630T213000Z,English,United States,2019-06-30 21:30:00,1
soil carbon requestration,soil carbon storage,Direct observation of permafrost degradation and rapid soil carbon loss in tundra,https://www.nature.com/articles/s41561-019-0387-6,nature.com,20190701T154500Z,English,United States,2019-07-01 15:45:00,2
soil carbon requestration,carbon farming,We Must Tame Big Ag To Tame Climate Change | OurFuture . org by People Action,https://ourfuture.org/20190701/we-must-tame-big-ag-to-tame-climate-change,ourfuture.org,20190701T163000Z,English,United States,2019-07-01 16:30:00,1
soil carbon requestration,carbon farming,"AGRICULTURE : For climate - smart farmers , carbon solution is in the soil",https://www.eenews.net/stories/1060681577,eenews.net,20190701T204500Z,English,United States,2019-07-01 20:45:00,1
soil carbon requestration,carbon farming,We must tame Big Ag to tame climate change,https://www.nationofchange.org/2019/07/01/we-must-tame-big-ag-to-tame-climate-change/,nationofchange.org,20190701T204500Z,English,United States,2019-07-01 20:45:00,1
soil carbon requestration,soil carbon storage,US agriculture needs a 21st - century New Deal,https://www.hawaiitelegraph.com/news/261613068/us-agriculture-needs-a-21st-century-new-deal,hawaiitelegraph.com,20190703T130000Z,English,United States,2019-07-03 13:00:00,14
soil carbon requestration,soil carbon storage,U . S . agriculture needs a 21st - century New Deal | SOURCE | Colorado State University,https://source.colostate.edu/u-s-agriculture-needs-a-21st-century-new-deal/,source.colostate.edu,20190703T203000Z,English,United States,2019-07-03 20:30:00,1
soil carbon requestration,soil carbon storage,Planting more trees could remove two - thirds of carbon emissions,https://www.technologyreview.com/f/613928/planting-more-trees-could-remove-two-thirds-of-carbon-emissions/,technologyreview.com,20190705T221500Z,English,United States,2019-07-05 22:15:00,1
soil carbon requestration,soil carbon storage,A Modernized New Deal Could Revive the American Agriculture Industry,https://psmag.com/environment/deal-or-new-deal-for-us-farmers,psmag.com,20190706T043000Z,English,United States,2019-07-06 04:30:00,1
soil carbon requestration,soil carbon storage,OPINION : US agriculture needs a 21st - century New Deal,https://herald-review.com/opinion/opinion-us-agriculture-needs-a-st-century-new-deal/article_1608fa3f-fd19-556d-8da6-a939b124a77b.html,herald-review.com,20190707T051500Z,English,United States,2019-07-07 05:15:00,2
soil carbon requestration,soil carbon storage,"Can Trees , Oceans and Giant Carbon Sucking Machines Save Us from Climate Catastrophe ?",https://blog.ucsusa.org/angela-anderson/can-trees-oceans-and-giant-carbon-sucking-machines-save-us-from-climate-catastrophe,blog.ucsusa.org,20190708T141500Z,English,United States,2019-07-08 14:15:00,1
soil carbon requestration,soil carbon storage,Remote Sensing Technology Drives Conservation Solutions,https://www.directionsmag.com/pressrelease/9000,directionsmag.com,20190716T181500Z,English,United States,2019-07-16 18:15:00,1
soil carbon requestration,soil carbon storage,Cargill set 30 % GHG reduction target by 2030,https://www.farmprogress.com/sustainability/cargill-sets-30-ghg-reduction-target-2030,farmprogress.com,20190724T153000Z,English,United States,2019-07-24 15:30:00,3
soil carbon requestration,soil carbon storage,Cargill sustainability initiative reaches back to the ranch,https://www.beefmagazine.com/commentary/cargill-s-sustainability-initiative-reaches-back-ranch,beefmagazine.com,20190724T161500Z,English,United States,2019-07-24 16:15:00,1
soil carbon requestration,soil carbon storage,Cargill Sets Sustainability Target For 2030,https://www.agweb.com/article/cargill-sets-sustainability-target-2030,agweb.com,20190724T210000Z,English,United States,2019-07-24 21:00:00,2
soil carbon requestration,soil carbon storage,Cargill announces commitment to reduce greenhouse gas emissions across its North American beef supply chain,https://finance.yahoo.com/news/cargill-announces-commitment-reduce-greenhouse-130000965.html,finance.yahoo.com,20190724T224500Z,English,United States,2019-07-24 22:45:00,1
soil carbon requestration,soil carbon storage,New paper points to soil pore structure as key to carbon storage,https://phys.org/news/2019-07-paper-soil-pore-key-carbon.html,phys.org,20190726T140000Z,English,United States,2019-07-26 14:00:00,2
soil carbon requestration,soil carbon storage,Soil pore structure is key to carbon storage,https://www.sciencedaily.com/releases/2019/07/190726104519.htm,sciencedaily.com,20190726T161500Z,English,United States,2019-07-26 16:15:00,1
soil carbon requestration,soil carbon storage,Cargill Announces New Sustainability Initiative for North American Beef Supply Chain,http://www.aginfo.net/index.cfm/report/id/Land---Livestock-Report-43417,aginfo.net,20190729T071500Z,English,United States,2019-07-29 07:15:00,1
soil carbon requestration,soil carbon storage,"Cargill eyes feed production , grazing in beef sustainability push",https://www.feednavigator.com/Article/2019/07/29/Cargill-eyes-feed-production-grazing-in-beef-sustainability-push,feednavigator.com,20190729T120000Z,English,United States,2019-07-29 12:00:00,1
soil carbon requestration,soil carbon storage,Cargill announces commitment to reduce greenhouse gas emissions,https://www.hpj.com/livestock/cargill-announces-commitment-to-reduce-greenhouse-gas-emissions/article_3d8cec28-8cec-5e05-ab75-a58ed31cd925.html,hpj.com,20190801T170000Z,English,United States,2019-08-01 17:00:00,2
soil carbon requestration,soil carbon storage,"Tomgram : Aviva Chomsky , How the Green New Deal Is Changing America",http://www.tomdispatch.com/blog/176594/tomgram%3A_aviva_chomsky%2C_how_the_green_new_deal_is_changing_america/,tomdispatch.com,20190806T124500Z,English,United States,2019-08-06 12:45:00,1
